index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
570.5,0.5507500000000001,-20.4451,-24.7928,-21.97575,-27.407049999999998,-12.85365,13.60275,10.23105,3.2702999999999998,-3.7577499999999997,-5.26595,-3.93145,-3.4171500000000004,-3.68035,-4.4052500000000006,-5.3002,-6.00455,-5.9312000000000005,-5.0425,-4.09445,-3.7482499999999996,-3.9834000000000005,-4.086,-3.9354,-3.77895,-3.7117,-3.8005500000000003,-3.75255,-3.5888,-3.3428,-3.07985,-2.91715,-2.8324499999999997,-2.76495,-2.6525499999999997,-2.4434,-2.22485
572.5,1.18795,-19.4488,-25.239,-22.91455,-27.333849999999998,-13.3448,14.1852,9.70815,4.060700000000001,-4.11135,-4.58705,-3.49785,-4.5051000000000005,-4.94495,-5.4024,-6.0724,-6.47635,-5.83065,-4.6154,-4.42445,-3.9806999999999997,-3.50445,-3.4451,-3.62285,-3.8181000000000003,-3.7785,-3.60555,-3.5648999999999997,-3.5106,-3.4112,-3.2606,-3.12355,-3.0158,-2.9067999999999996,-2.77435,-2.5442,-2.29
574.5,1.495,-18.8303,-26.145000000000003,-23.50735,-27.0854,-13.9208,14.21815,9.87345,4.1928,-3.8199,-4.5386500000000005,-2.8001,-4.75155,-6.4795,-7.0226500000000005,-7.0305,-6.898350000000001,-6.13305,-5.225,-4.9784500000000005,-4.97485,-4.1739,-3.3648499999999997,-3.2261499999999996,-3.3352,-3.30145,-3.1327,-2.9947,-2.8406,-2.6806,-2.5354,-2.4446000000000003,-2.39905,-2.4034500000000003,-2.4120999999999997,-2.25995,-2.0368
576.5,2.4577999999999998,-17.713949999999997,-26.3157,-23.8718,-27.1381,-14.82075,13.77805,9.9245,3.9017,-3.4255500000000003,-4.62815,-2.92415,-5.065049999999999,-6.6952,-7.354699999999999,-7.7641,-7.50335,-6.26515,-5.684749999999999,-5.6632,-5.8772,-5.41005,-4.659800000000001,-4.1195,-3.5622,-3.01515,-2.7173,-2.65785,-2.63385,-2.61275,-2.5775,-2.5423999999999998,-2.529,-2.5347,-2.50855,-2.34205,-2.09255
578.5,4.77725,-17.72935,-27.034599999999998,-25.469549999999998,-27.106949999999998,-15.3473,13.75795,9.7167,3.7146999999999997,-2.92795,-5.0066500000000005,-5.05955,-7.40445,-9.5022,-9.80385,-9.65995,-9.1687,-7.48745,-6.22645,-5.3706499999999995,-5.4755,-5.32595,-4.5386,-3.9754500000000004,-3.41635,-2.72275,-2.3767500000000004,-2.35015,-2.35255,-2.3607500000000003,-2.37255,-2.3809,-2.39275,-2.3962,-2.39365,-2.2626999999999997,-2.06945
580.5,5.93475,-16.6451,-28.5365,-26.0743,-27.2437,-15.45605,13.72185,9.712250000000001,3.3806000000000003,-3.05165,-5.255,-6.4093,-8.798200000000001,-10.306049999999999,-10.969850000000001,-11.09465,-10.6344,-8.97875,-7.14445,-5.70915,-5.12725,-5.3008,-5.1544,-4.7296499999999995,-4.11545,-3.2434,-2.57195,-2.4503500000000003,-2.4231,-2.4577999999999998,-2.52095,-2.5833500000000003,-2.61195,-2.59345,-2.5566500000000003,-2.4402,-2.2491
582.5,8.3351,-14.376000000000001,-29.565350000000002,-27.308,-27.5395,-15.2006,13.395499999999998,9.5875,3.7762000000000002,-3.0902000000000003,-5.11035,-6.32855,-9.62785,-11.487,-11.989550000000001,-11.71345,-11.1142,-9.67035,-8.08755,-6.46815,-5.4247499999999995,-4.9944500000000005,-4.90095,-5.02435,-5.0032499999999995,-4.2672,-3.49385,-3.30835,-3.2146,-3.1666499999999997,-3.1479,-3.1623,-3.1633,-3.11985,-3.045,-2.84775,-2.5654500000000002
584.5,7.7894000000000005,-11.809750000000001,-29.03445,-28.269,-27.62255,-15.253,13.3131,9.20955,3.44925,-3.17035,-5.2948,-5.3907,-8.169,-11.071100000000001,-12.27145,-11.950800000000001,-11.06805,-9.0871,-7.7962,-6.4231,-5.56625,-5.1059,-5.03935,-5.10445,-5.09985,-4.98095,-4.7101500000000005,-4.4291,-4.10515,-3.7794499999999998,-3.4955,-3.3117,-3.1963999999999997,-3.10945,-3.00625,-2.76905,-2.4882999999999997
586.5,5.49635,-9.5807,-28.33155,-29.19115,-27.35135,-15.09285,12.9877,9.18945,3.8727,-2.6420500000000002,-5.17135,-3.8341000000000003,-6.05395,-8.8918,-10.405650000000001,-10.54155,-9.96725,-8.072700000000001,-6.87655,-5.92755,-5.39545,-4.85135,-4.76995,-4.94555,-5.0354,-4.88645,-4.7139,-4.5799,-4.36965,-4.0924,-3.7912999999999997,-3.536,-3.3422,-3.1808500000000004,-2.9965,-2.73785,-2.4584
588.5,5.50785,-7.982749999999999,-27.466050000000003,-29.9165,-27.51175,-15.326049999999999,13.08865,8.792449999999999,4.0406,-2.40645,-5.2348,-4.933199999999999,-6.04195,-7.53805,-8.92365,-9.65895,-9.8527,-9.27285,-8.331150000000001,-7.13145,-6.11155,-5.5965,-5.2214,-4.9365,-4.75695,-4.32115,-3.77065,-3.5353000000000003,-3.34185,-3.16055,-2.9951,-2.8690499999999997,-2.7483500000000003,-2.61975,-2.46685,-2.2428,-1.9936500000000001
590.5,6.27735,-5.8033,-26.12725,-30.68895,-28.0445,-15.3162,12.38185,8.7711,4.09285,-2.2958999999999996,-5.206799999999999,-4.551,-5.81725,-7.18945,-8.498850000000001,-9.421949999999999,-9.66525,-9.305250000000001,-8.59405,-7.520099999999999,-6.286,-5.4741,-5.0051000000000005,-4.8999,-4.731,-4.16665,-3.5167,-3.234,-2.9934,-2.8019,-2.6461,-2.5427999999999997,-2.49955,-2.50855,-2.4915000000000003,-2.30685,-2.0420499999999997
592.5,6.4514499999999995,-4.65545,-25.22515,-32.739000000000004,-28.51415,-15.6619,11.99635,9.032,4.66335,-2.20305,-4.9351,-4.52415,-5.5527,-6.0322,-6.650650000000001,-7.1055,-7.388249999999999,-7.8614,-8.133099999999999,-8.11015,-7.22795,-5.9498999999999995,-4.95635,-4.709350000000001,-4.81115,-4.52075,-3.84495,-3.49915,-3.1795,-2.8946,-2.62825,-2.41575,-2.32555,-2.3059000000000003,-2.2474,-2.0361000000000002,-1.7903
594.5,6.83305,-3.90695,-25.6329,-35.1463,-29.29215,-15.897,11.90115,8.9485,5.2282,-1.5548000000000002,-6.055350000000001,-4.97665,-4.81655,-5.44815,-5.9966,-6.24785,-6.1182,-5.60175,-5.84155,-6.53845,-6.80775,-6.54435,-5.88415,-5.430899999999999,-5.2078,-4.9201,-4.3834,-4.050800000000001,-3.7161999999999997,-3.3761,-3.0397499999999997,-2.7685,-2.5989,-2.502,-2.4263500000000002,-2.2351,-1.97075
596.5,6.04955,-3.037,-26.229950000000002,-37.17555,-29.852,-16.1137,11.571,9.32475,5.5009,-1.3867,-5.7462,-5.703,-5.30245,-5.56635,-6.25465,-6.616,-6.45485,-5.384600000000001,-5.21735,-5.5053,-5.9444,-6.3595500000000005,-6.2602,-5.97945,-5.63385,-5.2821,-4.87275,-4.57095,-4.199249999999999,-3.7836999999999996,-3.3644999999999996,-3.0298,-2.81175,-2.67185,-2.5783,-2.39275,-2.1369
598.5,4.9905,-2.0227,-25.7212,-38.6233,-30.61365,-16.21345,11.2374,9.75995,5.72065,-0.9655,-6.0297,-5.18295,-5.90105,-5.94425,-5.7154,-5.62195,-5.62485,-5.60145,-5.4199,-4.91155,-4.93565,-5.7074,-5.97195,-5.893750000000001,-5.79755,-5.55865,-5.0825499999999995,-4.796749999999999,-4.44355,-4.03795,-3.6418,-3.32455,-3.0732999999999997,-2.8676000000000004,-2.7016,-2.4569,-2.15285
600.5,4.64085,-0.8154,-25.07145,-39.7962,-30.397100000000002,-16.344099999999997,11.1573,9.982,5.6887,-0.8175,-5.1087,-5.67915,-6.7021,-6.01285,-5.098050000000001,-4.674799999999999,-4.6715,-5.0847,-5.157450000000001,-4.98415,-4.488300000000001,-4.8666,-5.21795,-5.2514,-5.4898,-5.4239,-4.9589,-4.7096,-4.44815,-4.15105,-3.86515,-3.6536,-3.50885,-3.3958,-3.2155500000000004,-2.90225,-2.53695
602.5,5.32435,0.8060499999999999,-23.4093,-40.22515,-30.6268,-16.66695,11.353,10.18575,6.03815,-0.34550000000000003,-4.3281,-5.51615,-6.738049999999999,-7.550000000000001,-7.199400000000001,-6.7477,-6.286849999999999,-5.6143,-5.3976,-4.98315,-4.5166,-4.2985,-4.51635,-4.8361,-5.166600000000001,-4.970549999999999,-4.4694,-4.230449999999999,-4.0064,-3.8093,-3.6543,-3.5795500000000002,-3.5337,-3.47875,-3.36095,-3.0753000000000004,-2.75235
604.5,5.11265,2.22065,-21.775,-40.61775,-31.020049999999998,-16.821649999999998,11.54595,10.1964,6.2676,-0.6137,-5.0443,-4.92995,-3.97865,-4.6841,-5.990550000000001,-7.0165500000000005,-7.00215,-5.3745,-4.869,-4.64725,-4.21185,-3.874,-3.825,-4.13865,-4.54645,-4.485,-4.07305,-3.8661,-3.6552499999999997,-3.45885,-3.3145499999999997,-3.225,-3.15535,-3.1007,-3.0073499999999997,-2.74975,-2.4439
606.5,5.1686499999999995,4.1148,-19.3661,-40.6332,-31.1836,-17.044400000000003,11.09795,10.356349999999999,6.33945,0.31584999999999996,-5.94355,-4.7239,-4.39715,-4.419700000000001,-4.93665,-5.6335999999999995,-6.140750000000001,-5.687250000000001,-4.3765,-3.8673,-3.5621,-3.30975,-3.25155,-3.3884499999999997,-3.5843,-3.8881,-4.01035,-3.9670500000000004,-3.8243,-3.59645,-3.34,-3.1456,-3.0473,-3.0065999999999997,-2.9219999999999997,-2.6879999999999997,-2.4284
608.5,5.5068,5.0722,-18.28755,-41.03125,-31.31375,-17.4499,11.424150000000001,10.4272,6.6076999999999995,0.022949999999999998,-6.75135,-5.2612000000000005,-4.908049999999999,-5.6463,-6.1908,-6.5354,-6.8095,-6.4797,-5.0,-3.9514,-3.5225,-3.4450000000000003,-3.33805,-3.2959,-3.3893,-3.5435499999999998,-3.6407499999999997,-3.6054,-3.53765,-3.42535,-3.29005,-3.1785500000000004,-3.10285,-3.04695,-2.9353,-2.6914499999999997,-2.4189499999999997
610.5,5.62505,5.1591000000000005,-18.70025,-41.62845,-31.8248,-17.615949999999998,11.0917,10.54175,6.4651499999999995,0.12225,-5.7698,-4.23515,-4.2877,-5.24735,-6.00075,-6.48285,-7.0109,-7.41855,-5.6922,-4.00775,-3.1833,-3.08845,-3.2138999999999998,-3.3718000000000004,-3.5029500000000002,-3.58425,-3.415,-3.2941000000000003,-3.17515,-3.0527499999999996,-2.94385,-2.88965,-2.8629,-2.83175,-2.74535,-2.5449,-2.29325
612.5,4.50825,4.79275,-19.3793,-42.925200000000004,-32.211200000000005,-17.884349999999998,10.92535,10.866900000000001,7.0011,0.49355,-5.47445,-4.257149999999999,-3.24185,-3.64075,-4.33645,-5.2241,-5.98395,-6.54915,-6.148199999999999,-4.81845,-3.76795,-3.1176500000000003,-3.1434,-3.568,-3.9109499999999997,-4.12015,-4.0526,-3.8876,-3.65215,-3.3974,-3.1896,-3.06405,-3.00685,-2.94595,-2.8198,-2.59,-2.3209
614.5,4.736,5.717499999999999,-18.59885,-43.608149999999995,-31.931350000000002,-17.45185,11.0074,10.4835,7.6158,0.7268,-4.89285,-3.84405,-3.3429,-3.0420499999999997,-3.2520499999999997,-3.6976,-4.35535,-5.47715,-5.79055,-5.6947,-4.9128,-3.902,-3.55945,-3.863,-4.2010000000000005,-4.2418,-4.1517,-4.0386,-3.8729,-3.6887,-3.50395,-3.3582,-3.2675,-3.1657,-2.99,-2.7439,-2.4782
616.5,4.1721,5.29255,-17.74375,-42.8774,-31.55435,-17.28275,10.61945,10.727799999999998,7.03315,0.6792,-4.722099999999999,-4.5043,-4.4688,-3.4511,-3.3879,-3.7777000000000003,-4.00795,-4.5946,-5.13385,-5.25985,-4.94865,-4.3553,-3.97705,-4.107950000000001,-4.2111,-3.9866,-3.7844499999999996,-3.6939,-3.5770999999999997,-3.4196,-3.2747,-3.21605,-3.2177,-3.18565,-3.04595,-2.8018,-2.5021500000000003
618.5,4.786899999999999,6.7113499999999995,-16.50685,-42.3617,-31.5642,-17.0165,10.4547,11.07165,7.17365,0.5311999999999999,-4.665900000000001,-4.3764,-4.905799999999999,-4.58625,-4.5939,-5.0516000000000005,-5.3486,-4.838100000000001,-4.48285,-4.8012,-4.7138,-4.4309,-4.09545,-3.82525,-3.58275,-3.1033999999999997,-2.72265,-2.5722,-2.4172000000000002,-2.2658,-2.1664000000000003,-2.20055,-2.32955,-2.44125,-2.4374000000000002,-2.2813,-2.0762
620.5,6.2106,8.13115,-15.54835,-42.41785,-30.62035,-16.81805,10.5142,10.311499999999999,7.38085,0.6521,-4.847799999999999,-3.49665,-3.9049500000000004,-4.675599999999999,-5.98155,-6.63635,-6.74615,-6.0222999999999995,-4.6425,-4.097799999999999,-4.08115,-3.9067999999999996,-3.6677,-3.5534,-3.3015499999999998,-2.94025,-2.42485,-2.1764,-1.9414500000000001,-1.72525,-1.55585,-1.50835,-1.5857999999999999,-1.69455,-1.7505,-1.66035,-1.5046
622.5,6.2191,9.13925,-13.7853,-41.71765,-30.78335,-17.047,9.67425,10.77225,7.3424499999999995,0.46175,-5.49295,-3.4626,-2.9844999999999997,-3.62035,-5.133649999999999,-6.27855,-6.60435,-5.87615,-4.717499999999999,-3.9703999999999997,-3.66505,-3.60915,-3.5656,-3.53615,-3.30295,-2.9737,-2.6264000000000003,-2.4266,-2.2442,-2.0523499999999997,-1.85315,-1.7415,-1.75315,-1.8045,-1.8435000000000001,-1.7582,-1.56975
624.5,6.4196,9.73725,-12.10595,-41.439899999999994,-30.926099999999998,-17.17355,9.347449999999998,10.4711,7.821949999999999,1.0032,-5.644500000000001,-5.15445,-3.9962,-3.86385,-4.35425,-5.05495,-5.58535,-5.4336,-4.49635,-4.12635,-3.7024,-3.1691000000000003,-2.96755,-3.04685,-3.01,-2.68905,-2.4319,-2.3525,-2.21555,-2.00495,-1.8172,-1.7456999999999998,-1.7864499999999999,-1.84235,-1.8557,-1.70785,-1.5129000000000001
626.5,6.6889,10.86905,-10.9716,-40.93185,-30.5537,-17.25515,9.197600000000001,10.6061,7.637700000000001,1.0019,-5.45575,-5.2877,-4.41225,-4.6080000000000005,-4.880850000000001,-5.03875,-5.121449999999999,-5.161250000000001,-5.18215,-4.5748,-4.052849999999999,-3.3748,-2.83655,-2.98775,-3.27405,-3.1037999999999997,-2.63395,-2.4697,-2.3486000000000002,-2.20765,-2.0331,-1.8699,-1.78695,-1.7827,-1.77875,-1.68,-1.55125
628.5,7.01755,10.974450000000001,-10.69875,-40.86525,-30.6923,-17.1309,8.93645,10.43095,8.008,1.09315,-5.06165,-3.71115,-3.8601,-4.18185,-4.521,-4.744,-4.8335,-5.1047,-5.2766,-5.03495,-4.481249999999999,-4.0394000000000005,-3.72385,-3.6502999999999997,-3.8813,-3.69305,-3.135,-2.8611,-2.6019,-2.3621999999999996,-2.1597999999999997,-2.0342000000000002,-1.96885,-1.91905,-1.8737,-1.75265,-1.57195
630.5,5.12455,11.53265,-9.41575,-40.884550000000004,-31.14255,-17.3807,8.9438,10.26895,8.145,1.35135,-3.75265,-3.2116,-4.381550000000001,-5.0222999999999995,-5.018549999999999,-4.65895,-4.1821,-4.13065,-4.6698,-4.9971,-4.8218499999999995,-3.99915,-3.3314500000000002,-3.04485,-3.04995,-2.9210000000000003,-2.4396,-2.1807,-1.9603000000000002,-1.7946499999999999,-1.66785,-1.6249500000000001,-1.67325,-1.7273,-1.7382499999999999,-1.6216,-1.46075
632.5,4.7133,12.25785,-8.12605,-40.5923,-31.3734,-17.72345,8.77035,10.520299999999999,8.2274,1.248,-2.9406499999999998,-2.94435,-5.1707,-6.6696,-6.6715,-5.85625,-5.0200499999999995,-4.1737,-4.4101,-4.8156,-4.98665,-4.205500000000001,-3.3259,-2.9069000000000003,-2.74255,-2.4745,-2.03785,-1.7597,-1.5014500000000002,-1.3183500000000001,-1.2279499999999999,-1.2309999999999999,-1.3163999999999998,-1.44725,-1.5487,-1.51085,-1.41485
634.5,5.4737,13.2329,-6.4002,-39.3944,-31.45805,-17.90315,8.610800000000001,10.63555,8.08025,1.4415499999999999,-2.2813499999999998,-3.4949500000000002,-5.14175,-6.183949999999999,-6.37595,-5.94735,-5.28945,-4.2204,-4.0856,-4.4523,-4.81475,-4.56435,-3.91155,-3.1794000000000002,-2.8447,-2.4673,-2.13835,-1.95825,-1.76395,-1.61985,-1.5470000000000002,-1.5262,-1.5552000000000001,-1.6492499999999999,-1.7603,-1.73515,-1.5871499999999998
636.5,6.902200000000001,14.643550000000001,-4.6348,-38.5652,-31.8656,-18.258699999999997,8.010549999999999,10.9856,8.6356,2.0084,-2.62655,-3.9143,-4.50825,-4.4541,-4.6442499999999995,-4.6968499999999995,-4.587199999999999,-4.3545,-4.3561499999999995,-4.22185,-4.5357,-4.9261,-4.542,-3.9385499999999998,-3.3363,-2.90045,-2.50615,-2.3226,-2.1583,-2.0711500000000003,-2.0774,-2.1092000000000004,-2.1625,-2.23155,-2.24775,-2.1247499999999997,-1.9118
638.5,9.727,15.48095,-3.4194500000000003,-36.9632,-32.189,-18.6692,7.0016,11.188600000000001,8.729600000000001,2.5765000000000002,-1.80385,-2.25535,-1.89695,-2.2266,-2.93975,-3.57615,-4.126,-4.25675,-4.164199999999999,-4.0668500000000005,-4.11755,-4.5489,-4.6797,-4.24965,-3.6487499999999997,-3.12825,-2.83365,-2.74925,-2.68325,-2.6121499999999997,-2.5163,-2.4270500000000004,-2.3857,-2.38195,-2.31515,-2.12045,-1.89085
640.5,10.26755,15.5746,-2.28465,-36.03295,-32.514250000000004,-19.2793,5.7719,11.31465,8.7792,3.3778,-1.8161999999999998,-0.482,-0.44615,-1.3972,-2.2964,-2.95685,-3.4158999999999997,-4.40435,-4.58345,-4.2129,-4.1053,-4.338150000000001,-4.4521999999999995,-4.4758,-4.290850000000001,-3.7546,-3.19545,-2.9783,-2.7683999999999997,-2.56705,-2.40275,-2.3248499999999996,-2.3160999999999996,-2.3162000000000003,-2.2668999999999997,-2.08995,-1.86505
642.5,11.38855,16.230249999999998,-0.5265,-34.9509,-32.26335,-19.45205,5.1480999999999995,11.26445,8.95065,3.0141,-1.8658000000000001,-0.09269999999999999,-0.37795,-1.9437499999999999,-3.3329,-4.46405,-5.00835,-5.07345,-5.1572499999999994,-4.51765,-4.174300000000001,-4.01955,-3.9701000000000004,-4.1162,-4.2664,-3.9676,-3.3522,-3.0323,-2.72225,-2.43105,-2.2203,-2.1580500000000002,-2.1899,-2.2577999999999996,-2.2933000000000003,-2.17625,-1.9621
644.5,12.59135,16.77015,1.1642,-34.050650000000005,-32.683,-19.711399999999998,4.45965,10.8697,8.8583,2.894,-3.31215,-1.35805,-0.2738,-1.2313,-2.2845,-3.2627,-4.01425,-4.6865000000000006,-4.8144,-4.827400000000001,-4.4078,-4.0819,-3.88945,-3.7729,-3.8731,-3.88195,-3.5966,-3.35565,-3.0847499999999997,-2.8061,-2.5552,-2.4147,-2.3734,-2.36065,-2.33,-2.21945,-2.0254000000000003
646.5,13.34455,17.540100000000002,2.3871,-33.484399999999994,-33.1057,-20.02395,3.7855999999999996,11.0193,8.908449999999998,2.8352000000000004,-2.6799999999999997,-1.6091,-1.0975000000000001,-2.0595499999999998,-2.8548999999999998,-3.1444,-3.1908000000000003,-3.5613,-4.21295,-4.5139,-4.612,-4.3645,-4.168900000000001,-4.2959,-4.368650000000001,-4.1948,-3.78285,-3.4819500000000003,-3.1330999999999998,-2.77025,-2.45865,-2.2424,-2.10715,-2.0138000000000003,-1.95695,-1.8641,-1.6874
648.5,13.1898,17.81035,3.24765,-32.83185,-32.8858,-20.0567,3.0909,11.081199999999999,8.88195,3.0050499999999998,-1.7678,-1.5439500000000002,-2.11525,-2.42185,-2.7134,-2.81455,-2.7565,-3.0245,-3.2916499999999997,-3.80075,-4.1268,-4.00675,-3.7255000000000003,-3.8719,-4.0281,-3.86135,-3.4263500000000002,-3.17325,-2.9213500000000003,-2.65315,-2.37975,-2.1304,-1.9565000000000001,-1.88815,-1.8816000000000002,-1.8037999999999998,-1.6397
650.5,13.43995,18.532400000000003,4.893750000000001,-31.660800000000002,-32.8433,-20.2396,2.2314,10.91555,8.96475,3.4693500000000004,-1.4699,-1.93945,-2.4655500000000004,-2.4448,-2.3112500000000002,-2.14975,-2.0564999999999998,-2.2433500000000004,-2.9194,-3.1835500000000003,-3.42485,-3.6523,-3.67965,-3.68795,-3.78485,-3.65225,-3.3394500000000003,-3.12745,-2.90465,-2.67615,-2.4274,-2.1691000000000003,-1.9768,-1.8918,-1.86375,-1.7845,-1.6262
652.5,14.3689,19.481,6.83425,-30.319200000000002,-32.936049999999994,-20.24635,0.8919999999999999,10.900300000000001,8.73325,3.2915,-1.0424,-0.8435999999999999,-1.6119499999999998,-2.28085,-2.65035,-2.71775,-2.55065,-2.34175,-2.6525,-3.01655,-3.1713,-3.37465,-3.4391499999999997,-3.5206999999999997,-3.5399000000000003,-3.4707,-3.17835,-2.91535,-2.639,-2.3985000000000003,-2.1991,-2.02595,-1.88625,-1.82545,-1.8388499999999999,-1.7878500000000002,-1.6373000000000002
654.5,14.571650000000002,19.3955,7.769450000000001,-29.061549999999997,-32.657650000000004,-20.36605,-0.259,10.73175,8.490300000000001,3.89795,0.11334999999999999,0.19740000000000002,0.28695,-0.3141,-1.17455,-1.9635000000000002,-2.4105499999999997,-2.4855,-2.60295,-2.90735,-3.1064,-3.19885,-3.2070499999999997,-3.3361,-3.3882000000000003,-3.26675,-2.9799499999999997,-2.7653999999999996,-2.51275,-2.26415,-2.06815,-1.9271,-1.8611499999999999,-1.8855499999999998,-1.9888,-1.9894,-1.82995
656.5,13.6899,20.0045,9.426,-27.410800000000002,-32.395849999999996,-20.715899999999998,-0.63965,10.931249999999999,8.768799999999999,3.46325,0.7155499999999999,1.3225,1.05345,-0.288,-1.2888000000000002,-1.78665,-2.1364,-2.7727500000000003,-2.6578,-2.7838000000000003,-2.8147,-2.99165,-3.06495,-3.3095999999999997,-3.61855,-3.61735,-3.5107999999999997,-3.36335,-3.13535,-2.8598,-2.6209499999999997,-2.4920999999999998,-2.4067499999999997,-2.34575,-2.3335,-2.22225,-2.02405
658.5,13.5454,20.25355,10.9053,-25.676099999999998,-32.22245,-20.93165,-1.4082,10.952449999999999,8.692450000000001,3.34875,0.7848999999999999,1.2659,0.6525000000000001,-0.9238999999999999,-2.40405,-3.10085,-3.22325,-3.4006,-3.09605,-2.4104,-2.27915,-2.46485,-3.1395,-3.57545,-3.76665,-3.7471,-3.5169,-3.3299000000000003,-3.09645,-2.822,-2.55685,-2.3659499999999998,-2.2504,-2.2146,-2.20785,-2.08125,-1.8695499999999998
660.5,13.99055,20.636499999999998,12.149799999999999,-23.9909,-32.146,-21.3185,-1.8239999999999998,10.973199999999999,8.814150000000001,3.2398499999999997,1.258,2.2628,1.7392500000000002,-0.25934999999999997,-1.972,-3.0597000000000003,-3.2264,-2.7578,-2.9543999999999997,-3.05945,-2.7840499999999997,-2.59185,-3.01975,-3.4437499999999996,-3.38435,-3.06725,-2.89965,-2.7992,-2.65825,-2.46495,-2.2535,-2.0945,-2.0131,-1.9962,-1.9832,-1.8673000000000002,-1.66495
662.5,13.74315,20.2965,13.324300000000001,-22.27965,-32.309,-21.924500000000002,-2.64215,11.03605,8.971250000000001,3.40645,1.4151500000000001,3.328,3.3308999999999997,2.18095,0.91215,-0.1357,-1.1312,-2.1624,-2.4,-2.65935,-2.8823999999999996,-2.8295,-2.8804499999999997,-3.3279500000000004,-3.50535,-3.1886,-2.67125,-2.47065,-2.29915,-2.1195,-1.96585,-1.89055,-1.8736000000000002,-1.88635,-1.88105,-1.75485,-1.5619
664.5,11.6536,19.4375,13.906649999999999,-20.666800000000002,-32.15325,-22.0624,-3.6511,11.23925,9.23125,3.74255,1.82805,4.07305,4.30675,3.09665,1.8604,1.1314,1.0327000000000002,0.23165000000000002,-1.2821,-2.12355,-2.44505,-2.7733999999999996,-2.8169,-2.98895,-3.1309,-2.96295,-2.63095,-2.48965,-2.3544,-2.209,-2.07375,-1.9721000000000002,-1.9177,-1.9082,-1.8354,-1.6775,-1.4875
666.5,7.923,18.06745,14.5598,-19.06525,-32.1546,-22.18925,-4.8412500000000005,11.25165,9.1713,3.8301,1.8604500000000002,4.5207999999999995,5.359349999999999,4.82085,3.7193,2.4991000000000003,1.6086,1.0849000000000002,0.14479999999999998,-1.49895,-2.4028,-2.69205,-2.8331999999999997,-3.135,-3.3322000000000003,-3.06075,-2.7075,-2.5591999999999997,-2.3844,-2.1879,-2.0337,-1.96225,-1.9632,-2.01425,-1.9920499999999999,-1.82625,-1.6042
668.5,5.87115,17.19465,15.09355,-17.27785,-31.893,-22.72555,-5.32715,10.9016,9.501100000000001,3.90035,1.22215,4.55175,4.7959,3.7276,3.1102499999999997,2.58615,2.174,1.6144500000000002,0.9485,-0.059649999999999995,-1.6121,-2.4303,-2.79055,-2.96475,-3.0168999999999997,-2.8308999999999997,-2.5826000000000002,-2.4885,-2.3728,-2.1923500000000002,-2.00655,-1.8934000000000002,-1.8648,-1.9071500000000001,-1.9139499999999998,-1.79965,-1.6389
670.5,4.2414000000000005,15.143650000000001,14.850249999999999,-15.649799999999999,-31.2997,-23.408099999999997,-5.8258,10.01425,9.8732,3.80665,0.15,3.45315,3.68405,2.51125,1.5386499999999999,1.02655,0.94435,1.3913,1.2041,-0.19970000000000002,-1.54455,-2.5970500000000003,-2.8719,-2.957,-2.9072,-2.71165,-2.5263999999999998,-2.4200999999999997,-2.2794,-2.08385,-1.8756,-1.7359499999999999,-1.69665,-1.72915,-1.76345,-1.6897000000000002,-1.53795
672.5,5.3453,12.92215,14.2498,-14.5781,-30.5191,-24.035800000000002,-6.068099999999999,9.46425,10.011299999999999,4.44365,0.36335,3.8088,3.8846499999999997,2.34875,0.7413,-0.43210000000000004,-0.91435,-0.96705,-0.31420000000000003,-0.28604999999999997,-0.9985,-1.60725,-2.10555,-2.4397,-2.6795,-2.72275,-2.48135,-2.3321,-2.1721500000000002,-2.00415,-1.84265,-1.6959,-1.6025999999999998,-1.5568,-1.53635,-1.4650500000000002,-1.35135
674.5,5.4003,13.56635,15.204,-13.1204,-30.26575,-24.48005,-6.25835,8.9719,9.94895,4.38485,0.9753000000000001,4.4766,4.8896999999999995,3.6731499999999997,2.27015,1.0623,0.20905,-0.4219,-1.09665,-0.8458,-0.9715499999999999,-1.2091500000000002,-1.5312000000000001,-2.06335,-2.5006,-2.6257,-2.74845,-2.76465,-2.70575,-2.564,-2.3769,-2.2078499999999996,-2.08745,-2.02545,-2.01145,-1.94845,-1.8073000000000001
676.5,3.9219,13.36025,16.697650000000003,-11.75,-30.12105,-25.08445,-6.4350000000000005,8.78095,9.845099999999999,4.5139499999999995,1.49095,4.0238,4.16025,2.9021999999999997,1.7368000000000001,0.9581500000000001,0.24425000000000002,-0.46809999999999996,-0.86995,-1.23285,-1.3676,-1.49705,-1.7168,-2.1738,-2.67055,-2.8973500000000003,-2.9997,-3.059,-3.0944000000000003,-3.0629999999999997,-2.9530000000000003,-2.7866999999999997,-2.62035,-2.48365,-2.3775500000000003,-2.23015,-2.01655
