index,C00,C01,C02,C03,C04,C05,C06,C07,C08,C09,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36
8172.0,3.322533333333333,22.7002,16.247666666666667,2.0322333333333336,9.277,10.247533333333333,-31.745966666666664,-29.103966666666665,-3.644933333333334,4.1304,0.4371666666666667,0.3063,-0.8488666666666665,-1.5573333333333332,-2.0586333333333333,-2.3860333333333337,-2.464933333333333,-2.7283000000000004,-3.3202666666666665,-3.966666666666667,-3.8034999999999997,-2.8183333333333334,-2.279,-2.5109666666666666,-2.9280000000000004,-2.978566666666667,-2.8552999999999997,-2.7591,-2.6457,-2.5172666666666665,-2.3769000000000005,-2.2350333333333334,-2.1103666666666667,-1.9947333333333335,-1.8684,-1.6944333333333335,-1.5030666666666666
8175.0,0.7679333333333332,20.37923333333333,15.763300000000001,1.7339666666666667,8.791766666666668,10.468266666666667,-31.028966666666665,-29.639666666666667,-3.8096666666666668,4.465033333333333,0.5892000000000001,-0.8166333333333333,-2.458533333333333,-3.215833333333333,-3.5124999999999997,-3.5604999999999998,-3.5581333333333336,-3.7324333333333333,-4.069466666666667,-4.4971,-4.701933333333334,-4.3684666666666665,-3.608566666666667,-3.1048666666666667,-2.8531999999999997,-2.7353666666666663,-2.6332666666666666,-2.551433333333333,-2.4455999999999998,-2.317266666666667,-2.218666666666667,-2.184533333333333,-2.1847666666666665,-2.1861,-2.1756666666666664,-2.0663666666666667,-1.8948
8178.0,4.247366666666667,19.203833333333332,14.265099999999999,0.7903333333333333,6.898000000000001,10.555233333333334,-29.97576666666667,-29.808999999999997,-4.200366666666667,4.749633333333333,-0.8727333333333332,-3.3908,-4.980366666666666,-6.136266666666667,-6.2683333333333335,-5.775433333333333,-5.199633333333334,-4.4952,-4.2077,-4.3577,-4.9376,-5.152333333333333,-4.796766666666667,-4.258633333333333,-3.7179333333333333,-3.2481666666666666,-2.9503999999999997,-2.8185000000000002,-2.7090333333333336,-2.639866666666667,-2.6178666666666666,-2.6307666666666667,-2.6374333333333335,-2.6135333333333333,-2.5853,-2.4662333333333333,-2.2586666666666666
8181.0,9.003400000000001,19.119733333333333,14.043433333333333,0.5220333333333333,5.4089,10.123099999999999,-29.358433333333334,-29.805266666666665,-4.4421,5.0824,-0.7295333333333334,-6.035333333333334,-7.3098,-7.1153,-6.8096,-6.438833333333334,-5.9289,-4.9505333333333335,-4.490666666666667,-3.9987,-3.9517666666666673,-4.193566666666666,-4.495966666666667,-4.445033333333334,-4.1588666666666665,-3.7169000000000003,-3.3452,-3.1936666666666667,-3.0758333333333336,-2.994566666666667,-2.9293333333333336,-2.8749000000000002,-2.8120666666666665,-2.751533333333333,-2.7163333333333335,-2.5931666666666664,-2.375033333333333
8184.0,3.3033,16.25193333333333,12.8282,-1.2025333333333335,3.810966666666667,9.963133333333333,-28.45156666666667,-30.103799999999996,-5.384366666666668,4.520366666666667,0.6038333333333333,-4.6586,-6.302366666666667,-6.528733333333332,-6.439533333333333,-6.318533333333334,-6.1732000000000005,-5.525066666666667,-4.9600333333333335,-5.030633333333333,-4.462866666666667,-3.8878333333333335,-3.832666666666667,-4.011066666666667,-3.9046,-3.6481,-3.5581666666666667,-3.4697999999999998,-3.344466666666667,-3.1683,-2.9613,-2.7605,-2.5606666666666666,-2.3909,-2.3182666666666667,-2.2245000000000004,-2.0591
8187.0,1.1459,14.703533333333333,11.827866666666665,-4.564733333333334,1.7044666666666668,9.163200000000002,-27.340533333333337,-30.381600000000002,-6.5767,4.332,-0.09670000000000001,-3.6155333333333335,-5.565966666666665,-5.917766666666666,-5.541,-5.178233333333334,-4.953166666666667,-5.083833333333334,-5.2471000000000005,-5.059366666666667,-4.9257,-4.470666666666666,-3.8098000000000005,-3.4894999999999996,-3.269933333333333,-3.215066666666667,-3.2238,-3.155866666666667,-3.0399333333333334,-2.895466666666667,-2.7578333333333336,-2.637066666666667,-2.519,-2.436833333333333,-2.427033333333333,-2.3555333333333333,-2.19
8190.0,1.6358333333333335,10.422233333333333,10.516933333333334,-4.6041,0.7446,8.473633333333334,-26.53643333333333,-30.698800000000002,-7.393466666666666,3.2224,-0.3130333333333333,-3.2828,-5.9052999999999995,-5.957000000000001,-5.595866666666666,-5.4471,-5.332766666666667,-4.9436333333333335,-4.912366666666667,-5.282433333333333,-5.293166666666667,-4.9002333333333326,-4.4454,-4.481,-4.408133333333333,-3.7091,-3.2085000000000004,-3.1100333333333334,-3.023733333333334,-2.9098,-2.7587333333333333,-2.577,-2.3907333333333334,-2.2526666666666664,-2.2014,-2.116566666666667,-1.9508999999999999
8193.0,-1.4374333333333336,7.873833333333333,9.3894,-4.9129,-1.4740333333333335,8.106833333333334,-25.309700000000003,-31.070600000000002,-8.437633333333332,2.6119,0.7153,-1.6102,-4.5806000000000004,-4.833900000000001,-4.7062,-4.543666666666667,-4.303466666666667,-3.8413000000000004,-3.815466666666667,-3.962666666666667,-4.3414,-4.530866666666667,-4.372333333333333,-4.446633333333334,-4.206933333333333,-3.509233333333333,-2.9714333333333336,-2.8335000000000004,-2.7411000000000008,-2.651533333333333,-2.5475333333333334,-2.4275333333333333,-2.3176666666666663,-2.237966666666667,-2.2216,-2.1274333333333333,-1.9345666666666668
8196.0,-3.3989333333333334,8.368166666666667,8.460933333333331,-5.913799999999999,-4.022766666666667,7.2087,-23.932100000000002,-31.723233333333337,-9.207699999999999,2.2080333333333333,-0.41900000000000004,-2.2125333333333335,-5.329666666666667,-5.2572,-5.03,-5.109766666666666,-5.3156,-4.978633333333334,-4.2123333333333335,-3.7225333333333332,-3.7098666666666666,-3.790766666666667,-3.9462666666666664,-4.0709333333333335,-3.9346333333333336,-3.476566666666667,-3.1133666666666664,-3.0269999999999997,-2.974966666666667,-2.9206333333333334,-2.8213000000000004,-2.6762333333333337,-2.5366,-2.4422333333333337,-2.4250666666666665,-2.3206666666666664,-2.1377
8199.0,-5.6354,10.917200000000001,11.569766666666666,-5.304200000000001,-4.992266666666667,6.708366666666667,-23.420299999999997,-31.954566666666665,-9.931766666666666,1.6917,-1.5419,-1.4154333333333333,-3.298766666666667,-3.7304,-4.0411,-4.3429,-4.522766666666667,-4.562033333333333,-4.572,-4.759633333333333,-4.431,-3.9369666666666667,-3.8476,-4.184066666666666,-4.3674333333333335,-4.009733333333333,-3.6315666666666666,-3.5158,-3.4057,-3.2711666666666663,-3.098133333333333,-2.8709000000000002,-2.623633333333333,-2.4075333333333337,-2.2698,-2.1408666666666667,-1.9664666666666666
